date,mean_compound_reuters,mean_compound_reuters,mean_compound_cnbc,mean_compound_other,mean_compound_twitter,mean TH,Close,Volume,Open,High,Low,Adj Close
2019/08/14,0.6124,0.6124,0.0,0.3612,0.1455818181818181,5.0,88.14800262451172,97872000.0,89.65049743652344,89.78250122070312,87.86100006103516,88.14800262451172
2019/08/15,0.0,0.0,0.0,0.5662200000000001,0.1632271255060728,3.8,88.80599975585938,75182000.0,89.09950256347656,89.4000015258789,88.0979995727539,88.80599975585938
2019/08/16,-0.6124,-0.6124,0.0,0.1779,0.2220514806378132,3.222222222222222,89.62850189208984,60360000.0,89.64450073242188,90.14550018310548,89.22750091552734,89.62850189208984
2019/08/19,0.0,0.0,0.0,0.0,0.2041828496042216,0.0,90.80599975585938,56326000.0,90.90399932861328,91.3000030517578,90.63050079345705,90.80599975585938
2019/08/20,0.0,0.0,0.0,0.14345,0.139813671875,5.083333333333334,90.06900024414062,38590000.0,90.7249984741211,90.84100341796876,89.99400329589844,90.06900024414062
2019/08/21,0.0,0.0,0.0,0.1111875,0.1768983050847457,3.75,91.177001953125,40636000.0,90.96949768066406,91.47899627685548,90.75,91.177001953125
2019/08/22,0.4767,0.4767,0.0,0.0,0.1897470363288719,3.0,90.23300170898438,53070000.0,91.4000015258789,91.47049713134766,90.00499725341797,90.23300170898438
2019/08/23,0.0109,0.0109,0.0,0.40848,0.1489115942028985,3.466666666666667,87.48100280761719,105416000.0,89.65149688720703,90.24500274658205,87.2614974975586,87.48100280761719
2019/08/26,0.0,0.0,0.0,0.0,0.1803204188481675,3.0,88.44349670410156,61600000.0,88.34549713134766,88.5,87.17549896240234,88.44349670410156
2019/08/27,0.0,0.0,0.0,0.5048333333333334,0.0953527593818984,3.0,88.09149932861328,60394000.0,88.7864990234375,88.97000122070312,87.33399963378906,88.09149932861328
2019/08/28,0.1779,0.1779,0.0,0.0,0.1303723076923076,4.0,88.2125015258789,48394000.0,87.75,88.39299774169922,87.20249938964844,88.2125015258789
2019/08/29,0.0,0.0,0.0,0.0,0.206275487012987,0.0,89.31999969482422,60302000.0,89.1500015258789,89.92749786376953,88.86250305175781,89.31999969482422
2019/08/30,0.1779,0.1779,0.0,0.1779,0.1714983277591973,3.5,88.81449890136719,61174000.0,89.87449645996094,89.98699951171875,88.22850036621094,88.81449890136719
2019/09/03,0.0,0.0,0.0,0.1779,0.1646708766716196,5.0,89.49199676513672,70860000.0,88.5,90.04000091552734,88.4000015258789,89.49199676513672
2019/09/04,0.1779,0.1779,0.0,0.4748,0.1899340388007054,3.5,90.03099822998047,46482000.0,90.25,90.38150024414062,89.8115005493164,90.03099822998047
2019/09/05,0.0,0.0,0.0,0.1779,0.2227938610662358,3.0,92.03600311279295,66216000.0,91.09750366210938,92.0999984741211,90.77899932861328,92.03600311279295
2019/09/06,0.0,0.0,0.5267,0.0,0.2170426386233269,7.0,91.67549896240234,49938000.0,91.91100311279295,92.03250122070312,91.31999969482422,91.67549896240234
2019/09/09,0.0,0.0,0.0,0.0,0.1315694300518134,0.0,91.56749725341795,59990000.0,92.0500030517578,92.5,91.23049926757812,91.56749725341795
2019/09/10,0.0,0.0,0.0,0.2414333333333333,0.1705552132701421,5.666666666666666,91.02749633789062,52278000.0,91.1374969482422,91.29049682617188,90.26699829101562,91.02749633789062
2019/09/11,0.0,0.0,0.0,0.053875,0.1284593314763231,3.5,91.14949798583984,48656000.0,90.60700225830078,91.6709976196289,90.4540023803711,91.14949798583984
2019/09/12,-0.6369,-0.6369,0.0,0.1779,0.1616657430730478,5.0,92.17749786376952,56470000.0,91.88150024414062,92.68299865722656,91.71399688720705,92.17749786376952
2019/09/13,0.2263,0.2263,0.0,0.0,0.2039921985815602,5.0,91.96700286865234,39426000.0,92.10050201416016,92.30599975585938,91.7584991455078,91.96700286865234
2019/09/16,0.0,0.0,0.0,0.366,0.1935885245901639,4.0,90.39199829101562,73510000.0,91.20099639892578,91.28450012207033,90.01000213623047,90.39199829101562
2019/09/17,0.1779,0.1779,0.0,0.2732,0.1624271875,4.5,91.12750244140624,39648000.0,90.35399627685548,91.19950103759766,90.20500183105467,91.12750244140624
2019/09/18,0.0,0.0,0.0,0.4767,0.171208222811671,3.0,90.8730010986328,50112000.0,90.85199737548828,91.10299682617188,89.7750015258789,90.8730010986328
2019/09/19,0.0,0.0,0.0,0.2096666666666666,0.2098367541766109,4.333333333333333,91.0749969482422,40630000.0,91.0510025024414,91.62850189208984,90.8949966430664,91.0749969482422
2019/09/20,0.0,0.0,0.0,0.0,0.1224211401425178,0.0,89.70800018310547,106838000.0,91.08550262451172,91.53150177001952,89.0459976196289,89.70800018310547
2019/09/23,0.0,0.0,0.0,0.1779,0.1502663829787233,3.0,89.26499938964844,58446000.0,88.8499984741211,89.63500213623047,88.36599731445312,89.26499938964844
2019/09/24,0.0,0.0,0.0,0.3421,0.1152590673575129,3.6666666666666665,87.08049774169922,92320000.0,89.53050231933594,89.7854995727539,86.77749633789062,87.08049774169922
2019/09/25,0.1779,0.1779,0.0,0.7096,0.1689375733855186,3.6666666666666665,88.41649627685547,69864000.0,87.36799621582031,88.6500015258789,86.1500015258789,88.41649627685547
2019/09/26,0.0,0.0,0.0,0.14306,0.1203232876712328,4.6,86.99199676513672,70736000.0,88.1395034790039,88.16850280761719,86.57499694824219,86.99199676513672
2019/09/27,0.0,0.0,0.0,0.0,0.1101440389294403,0.0,86.27249908447266,78144000.0,87.4000015258789,87.45600128173828,85.69100189208984,86.27249908447266
2019/09/30,0.0,0.0,0.0,0.0,0.1265786384976525,0.0,86.79550170898438,52894000.0,86.34950256347656,86.87300109863281,85.46099853515625,86.79550170898438
2019/10/01,0.1779,0.1779,0.0,0.35468,0.1488237068965517,3.2,86.78250122070312,61690000.0,87.30000305175781,87.77999877929688,86.42050170898438,86.78250122070312
2019/10/02,0.0,0.0,0.0,0.0,0.1575074498567335,5.0,85.6614990234375,66022000.0,86.38700103759766,86.44450378417969,85.25,85.6614990234375
2019/10/03,0.0,0.0,0.0,0.2732,0.16688359375,5.0,86.22100067138672,69364000.0,85.6500015258789,86.25,84.25299835205078,86.22100067138672
2019/10/04,0.0,0.0,0.0,0.0,0.1456856031128404,0.0,86.98249816894531,49438000.0,86.3010025024414,87.02899932861328,85.96150207519531,86.98249816894531
2019/10/07,0.1779,0.1779,0.0,0.7184,0.1347,4.166666666666667,86.63300323486328,43094000.0,86.58149719238281,87.3915023803711,86.18499755859375,86.63300323486328
2019/10/08,0.0,0.0,0.0,0.5267,0.1939557103064066,3.0,85.27549743652344,50840000.0,86.12449645996094,86.3499984741211,85.25,85.27549743652344
2019/10/09,0.0,0.0,0.0,0.0,0.1239506756756756,0.0,86.09950256347656,40870000.0,85.98049926757812,86.49749755859375,85.71800231933594,86.09950256347656
2019/10/10,0.0,0.0,0.0,0.0,0.153482005899705,0.0,86.01300048828125,51504000.0,86.26200103759766,86.91449737548828,85.6875,86.01300048828125
2019/10/11,0.0,0.0,0.0,0.0811333333333333,0.1569043478260869,4.0,86.59600067138672,65100000.0,87.14600372314453,87.27249908447266,86.49299621582031,86.59600067138672
2019/10/14,0.0,0.0,0.0,0.1779,0.1610075757575757,4.0,86.82150268554688,38204000.0,86.44550323486328,87.09449768066406,86.0999984741211,86.82150268554688
2019/10/15,-0.05135,-0.05135,0.0,0.1779,0.1813609756097561,4.583333333333333,88.36900329589844,62234000.0,87.10700225830078,88.82250213623047,87.03099822998047,88.36900329589844
2019/10/16,0.1779,0.1779,0.0,0.0,0.1662338199513382,3.5,88.87149810791016,55268000.0,88.66649627685547,89.31199645996094,88.5260009765625,88.87149810791016
2019/10/17,-0.1119999999999999,-0.1119999999999999,0.0,0.0,0.1416789203084833,5.0,89.3740005493164,52948000.0,89.82450103759766,89.94249725341797,89.10099792480469,89.3740005493164
2019/10/18,0.0,0.0,0.1779,0.1779,0.1504882666666666,3.0,87.87550354003906,67250000.0,89.38999938964844,89.6989974975586,87.45999908447266,87.87550354003906
2019/10/21,0.0,0.0,0.0,0.2941666666666666,0.1541722222222222,3.0,89.28299713134766,42608000.0,88.48300170898438,89.29399871826172,88.25,89.28299713134766
2019/10/22,0.0,0.0,0.0,0.2399714285714285,0.0735873417721519,5.0,88.2864990234375,42234000.0,89.40750122070312,89.48899841308594,88.0999984741211,88.2864990234375
2019/10/23,0.1779,0.1779,0.0,0.1779,0.1618509302325581,4.25,88.1084976196289,42764000.0,88.06500244140625,88.50250244140625,87.0999984741211,88.1084976196289
2019/10/24,0.1139333333333333,0.1139333333333333,0.0,0.1450857142857143,0.1077444579780755,3.6666666666666665,89.03900146484375,88922000.0,88.55449676513672,89.41699981689453,88.01349639892578,89.03900146484375
2019/10/25,0.29985,0.29985,0.0,0.0561642857142857,0.1365996813256851,4.476190476190476,88.06649780273438,192528000.0,84.87750244140625,88.21050262451172,84.75,88.06649780273438
2019/10/28,0.1779,0.1779,0.1779,0.1779,0.1868333333333333,5.0,88.85399627685547,74178000.0,87.40299987792969,88.93499755859375,87.125,88.85399627685547
2019/10/29,0.05035,0.05035,0.0,0.743,0.2163636363636363,4.25,88.135498046875,45538000.0,88.7405014038086,88.8499984741211,87.79049682617188,88.135498046875
2019/10/30,0.1779,0.1779,0.0,0.1779,0.1641753462603878,3.0,88.99949645996094,48988000.0,88.01200103759766,89.11900329589844,87.95600128173828,88.99949645996094
2019/10/31,0.0,0.0,0.0,0.1779,0.1462345195729537,3.0,88.83300018310547,55624000.0,88.79949951171875,89.5999984741211,88.5739974975586,88.83300018310547
2019/11/01,0.0,0.0,0.0,0.0,0.1801643598615917,3.0,89.5719985961914,55808000.0,89.40049743652344,89.87249755859375,89.260498046875,89.5719985961914
2019/11/04,0.0,0.0,0.0,0.0,0.1889270769230769,0.0,90.23300170898438,55438000.0,90.05049896240234,90.75299835205078,90.05049896240234,90.23300170898438
2019/11/05,0.6908,0.6908,0.0,0.1779,0.2024862973760932,3.0,90.08550262451172,37710000.0,90.45800018310548,90.5124969482422,89.69999694824219,90.08550262451172
2019/11/06,0.0,0.0,0.0,0.1550272727272727,0.2276593283582089,3.0454545454545454,89.78849792480469,40596000.0,90.05000305175781,90.125,89.42900085449219,89.78849792480469
2019/11/07,0.0,0.0,0.0,0.3319272727272727,0.1589547557840616,3.363636363636364,89.41000366210938,53022000.0,90.18800354003906,90.29499816894533,89.17400360107422,89.41000366210938
2019/11/08,0.1779,0.1779,0.0,0.2900230769230769,0.1871462427745664,4.269230769230769,89.29399871826172,42466000.0,89.39450073242188,89.49400329589844,88.7020034790039,89.29399871826172
2019/11/11,0.2294,0.2294,0.0,0.4099,0.1601486486486486,3.9,88.5824966430664,38920000.0,88.9000015258789,89.0,88.35649871826172,88.5824966430664
2019/11/12,0.0,0.0,0.0,0.5290666666666667,0.1890299120234604,4.666666666666667,88.9000015258789,40752000.0,88.73300170898438,89.31099700927734,88.59549713134766,88.9000015258789
2019/11/13,-0.1779,-0.1779,0.0,0.1633222222222222,0.1034174004192872,3.333333333333333,87.65550231933594,59790000.0,88.66950225830078,88.75,87.36599731445312,87.65550231933594
2019/11/14,0.0,0.0,0.0,0.26161875,0.1726549199084668,4.0,87.7300033569336,45296000.0,87.57150268554688,88.32949829101562,87.47799682617188,87.7300033569336
2019/11/15,0.2034,0.2034,0.0,0.301275,0.1083628755364806,4.708333333333334,86.97450256347656,78552000.0,88.00250244140625,88.08399963378906,86.64299774169922,86.97450256347656
2019/11/18,0.1809,0.1809,0.0,0.28432,0.1619297979797979,4.133333333333333,87.62650299072266,56790000.0,86.91500091552734,87.68499755859375,86.135498046875,87.62650299072266
2019/11/19,0.5267,0.5267,0.0,0.3665416666666666,0.143341769041769,3.875,87.6395034790039,45416000.0,87.84950256347656,88.03399658203125,87.15149688720703,87.6395034790039
2019/11/20,0.0,0.0,0.0,0.1779,0.1577997695852534,4.333333333333333,87.27649688720703,55800000.0,87.45700073242188,88.1259994506836,86.70600128173828,87.27649688720703
2019/11/21,0.0,0.0,0.0,0.2205857142857143,0.1605097826086956,3.142857142857143,86.7354965209961,53258000.0,87.1500015258789,87.34349822998047,86.51799774169922,86.7354965209961
2019/11/22,-0.0258,-0.0258,0.0,0.0,0.15789375,3.5,87.28600311279297,49582000.0,86.95099639892578,87.32150268554688,86.55000305175781,87.28600311279297
2019/11/25,0.0,0.0,0.0,0.0,0.2086666666666666,0.0,88.69200134277344,69724000.0,87.6624984741211,88.87100219726562,87.66200256347656,88.69200134277344
2019/11/26,0.0,0.0,0.0,0.4666666666666666,0.1800111111111111,3.3333333333333335,89.84700012207031,63624000.0,88.99600219726562,89.85150146484375,88.9175033569336,89.84700012207031
2019/11/27,0.5563,0.5563,0.0,0.7287307692307692,0.2118353846153846,3.269230769230769,90.92549896240234,60512000.0,90.05000305175781,91.2249984741211,89.8655014038086,90.92549896240234
2019/11/29,0.6808,0.6808,0.0,0.38835,0.2108915254237288,3.5,90.04000091552734,38468000.0,90.88899993896484,91.2344970703125,90.03949737548828,90.04000091552734
2019/12/02,0.5106,0.5106,0.0,0.296,0.2091936781609195,4.666666666666667,89.08000183105469,78512000.0,90.22000122070312,90.27749633789062,88.13400268554688,89.08000183105469
2019/12/03,0.08895,0.08895,0.0,0.28652,0.1945259842519685,4.733333333333333,88.49800109863281,67618000.0,88.0,88.64350128173828,87.36150360107422,88.49800109863281
2019/12/04,0.5115,0.5115,0.0,0.165875,0.1559013043478261,4.25,88.03450012207031,53402000.0,88.70050048828125,89.45449829101562,88.01100158691406,88.03450012207031
2019/12/05,0.0,0.0,0.0,0.29598,0.1559624737945492,4.0,87.02400207519531,56476000.0,88.17500305175781,88.17500305175781,87.0,87.02400207519531
2019/12/06,-0.296,-0.296,0.0,0.1779,0.126877969762419,6.0,87.58000183105469,62348000.0,87.55999755859375,87.72000122070312,87.00650024414062,87.58000183105469
2019/12/09,-0.48845,-0.48845,0.0,-0.4404,0.1552858611825192,5.333333333333333,87.47550201416016,48856000.0,87.53299713134766,88.34449768066406,87.28050231933594,87.47550201416016
2019/12/10,0.3752,0.3752,0.0,0.0910666666666666,0.2583324324324325,4.25,86.96050262451172,50286000.0,87.37000274658203,87.53350067138672,86.75,86.96050262451172
2019/12/11,0.0,0.0,0.0,0.25686,0.1582891402714932,3.7,87.43599700927734,41952000.0,87.08350372314453,87.5,86.7854995727539,87.43599700927734
2019/12/12,0.0,0.0,0.0,0.2226999999999999,0.2002529850746268,3.0,88.0165023803711,61918000.0,87.5,88.19999694824219,87.27200317382812,88.0165023803711
2019/12/13,0.0,0.0,0.0,0.1779,0.1685523676880223,3.6666666666666665,88.0469970703125,54914000.0,88.25,88.44950103759766,87.75,88.0469970703125
2019/12/16,-0.0516,-0.0516,0.0,0.0,0.1651470588235294,3.0,88.46050262451172,62904000.0,88.3499984741211,88.4749984741211,87.85250091552734,88.46050262451172
2019/12/17,-0.1987,-0.1987,0.0,0.4309,0.2170073206442167,3.333333333333333,89.53299713134766,72888000.0,88.90049743652344,89.5999984741211,88.86949920654297,89.53299713134766
2019/12/18,0.5267,0.5267,0.0,0.2481249999999999,0.1936545454545454,5.5,89.20149993896484,67028000.0,89.7509994506836,89.91000366210938,89.11799621582031,89.20149993896484
2019/12/19,0.1779,0.1779,0.0,0.0,0.1797947845804988,7.0,89.61399841308594,53056000.0,89.0250015258789,89.64949798583984,88.7030029296875,89.61399841308594
2019/12/20,0.1779,0.1779,0.0,0.1779,0.1982916666666666,5.333333333333333,89.32499694824219,103016000.0,89.98100280761719,90.14849853515624,89.12249755859375,89.32499694824219
2019/12/23,0.0,0.0,0.0,0.0,0.1248232209737827,0.0,89.6500015258789,42728000.0,89.41300201416016,89.6500015258789,89.22550201416016,89.6500015258789
2019/12/24,0.0,0.0,0.0,0.1779,0.2132320675105485,5.0,89.46050262451172,17626000.0,89.69049835205078,89.77850341796875,89.37899780273438,89.46050262451172
2019/12/26,0.8689,0.8689,0.0,0.2348666666666666,0.2251143518518518,3.333333333333333,93.4384994506836,120108000.0,90.05049896240234,93.52300262451172,89.9749984741211,93.4384994506836
2019/12/27,-0.4215,-0.4215,0.0,0.1938,0.2274920168067226,5.375,93.48999786376952,123732000.0,94.14600372314452,95.06999969482422,93.30049896240234,93.48999786376952
2019/12/30,0.0,0.0,0.0,0.4019,0.2521072657743786,5.5,92.34449768066406,73494000.0,93.6999969482422,94.1999969482422,92.03099822998048,92.34449768066406
2019/12/31,0.0,0.0,0.0,0.0,0.2230369198312236,0.0,92.39199829101562,50130000.0,92.0999984741211,92.66300201416016,91.61150360107422,92.39199829101562
